"customer_key","year_birth","education","marital_status","income","household_size","month","customer_count"
"101723","1987","Undergraduate","Single","23830","1","7","130"
"100554","1970","Graduate","Together","38200","4","7","130"
"100552","1951","Master","Together","29298","4","7","130"
"100550","1950","PhD","Together","52157","3","7","130"
"101401","1988","Graduate","Together","87679","2","7","130"
"100170","1982","Graduate","Married","28718","3","7","130"
"100537","1971","PhD","Single","60504","2","7","130"
"100531","1964","Graduate","Widow","85620","1","7","130"
"100528","1982","PhD","Married","84169","2","7","130"
"101415","1975","Undergraduate","Together","46772","3","7","130"
"102016","1963","Graduate","Divorced","45146","3","7","130"
"101083","1978","Graduate","Married","42693","3","7","130"
"100525","1977","Undergraduate","Together","25315","3","7","130"
"101727","1975","Graduate","Divorced","70300","2","7","130"
"100814","1960","Undergraduate","Married","82504","2","7","130"
"101427","1976","Graduate","Single","37697","2","7","130"
"101906","1960","Graduate","Married","51651","3","7","130"
"101440","1959","PhD","Widow","67786","1","7","130"
"100201","1965","PhD","Single","40637","3","7","130"
"101899","1970","Graduate","Divorced","64713","2","7","130"
"100492","1989","Graduate","Single","81217","1","7","130"
"101809","1975","Graduate","Married","40794","3","7","130"
"101898","1983","Graduate","Married","69520","2","7","130"
"100490","1953","Graduate","Widow","53653","1","7","130"
"101459","1976","PhD","Divorced","70179","2","7","130"
"101984","1951","Graduate","Married","71965","3","7","130"
"101846","1958","Graduate","Single","68281","1","7","130"
"101001","1986","Graduate","Together","34728","3","7","130"
"101694","1965","Master","Together","65735","4","7","130"
"101735","1971","PhD","Divorced","86979","1","7","130"
"102025","1979","Undergraduate","Together","7500","3","7","130"
"100061","1975","Graduate","Together","66653","4","7","130"
"101493","1963","PhD","Married","54072","4","7","130"
"101159","1965","Graduate","Single","61559","2","7","130"
"100658","1967","Graduate","Divorced","68743","1","8","192"
"101926","1949","Master","Married","48150","3","8","192"
"100530","1990","Undergraduate","Married","24683","3","8","192"
"100126","1953","Master","Married","54348","4","8","192"
"100155","1958","Graduate","Single","49967","2","8","192"
"100103","1959","Graduate","Married","87195","2","8","192"
"100859","1965","Master","Widow","51390","3","8","192"
"100954","1981","Master","Together","42021","3","8","192"
"100001","1954","Graduate","Single","46344","3","8","192"
"100221","1962","Graduate","Divorced","63887","2","8","192"
"101671","1956","Graduate","Married","50387","4","8","192"
"102006","1973","Graduate","Together","55593","3","8","192"
"101756","1967","Graduate","Married","77870","3","8","192"
"100573","1959","Graduate","Together","24221","2","8","192"
"100512","1977","Master","Married","50353","2","8","192"
"100649","1962","Master","Single","59247","3","8","192"
"101038","1982","Graduate","Together","40479","3","8","192"
"101248","1965","Master","Together","45143","3","8","192"
"101833","1970","Graduate","Single","24206","2","8","192"
"101482","1988","High School","Together","13724","3","8","192"
"101369","1965","PhD","Together","32727","2","8","192"
"101205","1970","Graduate","Together","19656","3","8","192"
"101092","1962","PhD","Single","33419","2","8","192"
"102034","1986","Graduate","Single","26816","1","8","192"
"101757","1968","Graduate","Single","57107","2","8","192"
"101504","1956","Master","Married","52973","3","8","192"
"101505","1965","PhD","Together","51717","3","8","192"
"101121","1979","High School","Together","23724","3","8","192"
"100443","1972","Graduate","Married","38988","5","8","192"
"100166","1959","Graduate","Divorced","52332","1","8","192"
"101162","1986","High School","Single","8940","2","8","192"
"101510","1971","PhD","Widow","47111","2","8","192"
"101649","1979","Undergraduate","Together","60839","4","8","192"
"100947","1974","PhD","Married","65352","3","8","192"
"100509","1987","Graduate","Married","25545","3","8","192"
"100946","1950","Graduate","Married","80763","2","8","192"
"101375","1959","Graduate","Together","57957","3","8","192"
"101650","1962","Undergraduate","Together","82122","2","8","192"
"100203","1988","Graduate","Together","29604","3","8","192"
"101100","1964","Graduate","Together","68142","3","8","192"
"101678","1965","PhD","Widow","54111","2","8","192"
"101101","1979","Graduate","Married","7500","3","8","192"
"101377","1986","Master","Married","28072","3","8","192"
"100313","1970","Graduate","Single","51381","4","8","192"
"101065","1984","PhD","Single","16269","2","8","192"
"100205","1966","Graduate","Married","44794","3","8","192"
"100255","1957","PhD","Single","40737","4","8","192"
"101170","1975","Master","Married","54730","3","8","192"
"100076","1972","Master","Married","75251","2","8","192"
"100311","1985","Graduate","Single","66503","2","8","192"
"101788","1940","PhD","Single","51141","1","8","192"
"101380","1950","PhD","Married","41145","4","8","192"
"100427","1971","PhD","Married","32011","3","8","192"
"101532","1961","Graduate","Single","82014","1","8","192"
"101904","1973","Graduate","Married","27803","3","8","192"
"100184","1970","PhD","Single","32303","2","8","192"
"101269","1978","Master","Married","88097","3","8","192"
"101536","1978","Master","Single","35544","2","8","192"
"101878","1970","Graduate","Single","76467","2","8","192"
"101682","1987","Graduate","Single","29236","2","8","192"
"100562","1970","Graduate","Married","13260","4","8","192"
"100035","1951","Master","Single","49389","3","8","192"
"101271","1982","Graduate","Together","71853","2","8","192"
"100158","1955","Graduate","Single","80317","1","8","192"
"101697","1990","Graduate","Married","30093","2","8","192"
"100921","1952","Graduate","Single","53700","2","8","192"
"101077","1966","Graduate","Single","86358","3","8","192"
"101546","1967","PhD","Married","63246","4","8","192"
"101274","1982","Graduate","Single","39660","2","8","192"
"100637","1947","PhD","Together","73059","3","8","192"
"100403","1987","Graduate","Single","46923","2","8","192"
"101066","1971","Graduate","Together","71819","3","8","192"
"100507","1991","Graduate","Married","42691","2","8","192"
"101791","1976","PhD","Together","72335","2","8","192"
"101444","1961","Master","Together","74881","4","8","192"
"100002","1965","Graduate","Together","71613","2","8","192"
"100133","1964","PhD","Married","41551","4","8","192"
"100793","1972","Graduate","Married","22063","3","8","192"
"101557","1978","Graduate","Together","70440","2","8","192"
"101280","1976","Graduate","Together","62061","3","8","192"
"100397","1972","PhD","Single","27213","2","8","192"
"100631","1985","Graduate","Together","29103","3","8","192"
"101134","1952","PhD","Single","62000","2","8","192"
"100984","1978","Graduate","Single","28647","2","8","192"
"101563","1980","Master","Divorced","78789","1","8","192"
"101392","1980","Graduate","Married","19107","3","8","192"
"101283","1987","Graduate","Together","18227","3","8","192"
"101802","1947","Graduate","Together","74485","2","8","192"
"100761","1976","Graduate","Divorced","40780","2","8","192"
"100393","1974","Graduate","Single","42373","3","8","192"
"101569","1981","Undergraduate","Single","24336","2","8","192"
"101948","1980","High School","Married","16005","3","8","192"
"100625","1971","PhD","Married","46463","4","8","192"
"101412","1955","PhD","Single","49667","1","8","192"
"101947","1949","PhD","Married","156924","2","8","192"
"100930","1973","Graduate","Married","92955","2","8","192"
"100135","1976","High School","Divorced","9548","2","8","192"
"101576","1976","Graduate","Married","61064","3","8","192"
"100337","1973","High School","Together","27190","3","8","192"
"100388","1984","Graduate","Together","15345","3","8","192"
"101764","1959","Graduate","Single","80982","3","8","192"
"100080","1985","Graduate","Single","29760","2","8","192"
"100503","1959","Graduate","Together","71367","2","8","192"
"101582","1965","Graduate","Together","52117","3","8","192"
"101447","1964","Graduate","Divorced","51983","2","8","192"
"100380","1968","PhD","Divorced","83664","3","8","192"
"100146","1981","Graduate","Together","38547","3","8","192"
"101586","1959","Master","Married","77520","3","8","192"
"100147","1973","Undergraduate","Married","35688","5","8","192"
"101206","1948","PhD","Married","45579","3","8","192"
"100379","1949","Graduate","Together","38823","3","8","192"
"101053","1975","Graduate","Divorced","83829","1","8","192"
"101591","1977","Graduate","Married","22108","4","8","192"
"101869","1982","Graduate","Together","61416","2","8","192"
"101111","1994","Graduate","Together","80685","2","8","192"
"100618","1962","Graduate","Married","56181","3","8","192"
"100372","1969","PhD","Married","33581","4","8","192"
"100895","1974","PhD","Together","79632","2","8","192"
"100215","1954","Master","Widow","44551","2","8","192"
"100367","1975","Master","Single","46098","3","8","192"
"101148","1957","Master","Together","66636","2","8","192"
"101032","1976","Undergraduate","Together","26907","4","8","192"
"101724","1959","Master","Widow","33051","1","8","192"
"100364","1970","Master","Single","29548","2","8","192"
"100020","1982","Graduate","Married","37040","2","8","192"
"100868","1970","Graduate","Divorced","54137","2","8","192"
"101912","1974","Master","Divorced","53367","3","8","192"
"100289","1952","Master","Together","55951","3","8","192"
"100357","1969","Graduate","Single","54803","2","8","192"
"101115","1968","Graduate","Together","35322","5","8","192"
"100007","1985","PhD","Married","33454","3","8","192"
"101940","1980","Graduate","Married","43586","3","8","192"
"101305","1985","Graduate","Married","21355","3","8","192"
"100352","1948","PhD","Together","46681","4","8","192"
"100351","1943","Master","Married","65073","2","8","192"
"100142","1974","PhD","Single","68352","2","8","192"
"100281","1956","Master","Together","50898","4","8","192"
"100456","1971","PhD","Together","49269","3","8","192"
"100049","1954","PhD","Married","72550","4","8","192"
"101119","1990","PhD","Married","74214","2","8","192"
"101191","1965","PhD","Married","69969","2","8","192"
"101160","1963","PhD","Together","33629","4","8","192"
"100250","1967","Graduate","Together","75702","4","8","192"
"101210","1972","Graduate","Single","38808","2","8","192"
"100536","1989","Graduate","Single","21474","2","8","192"
"101133","1965","Graduate","Married","44393","4","8","192"
"101406","1969","PhD","Together","53374","3","8","192"
"100748","1965","PhD","Single","40760","2","8","192"
"101131","1971","Graduate","Single","26954","2","8","192"
"101199","1969","Graduate","Together","76653","2","8","192"
"100968","1979","Graduate","Together","77568","3","8","192"
"101630","1977","Graduate","Married","72117","3","8","192"
"100469","1974","Graduate","Single","32233","2","8","192"
"101219","1971","Undergraduate","Divorced","49118","1","8","192"
"100746","1957","PhD","Together","6835","3","8","192"
"100674","1949","PhD","Single","26518","3","8","192"
"100891","1979","Master","Together","24401","2","8","192"
"100601","1960","Master","Married","30522","3","8","192"
"100523","1952","Undergraduate","Together","57247","3","8","192"
"100668","1970","Graduate","Single","61209","1","8","192"
"101477","1952","Master","Together","40442","4","8","192"
"100244","1988","PhD","Married","67546","2","8","192"
"101225","1969","Undergraduate","Married","46831","4","8","192"
"101453","1965","Undergraduate","Married","76800","2","8","192"
"101636","1952","PhD","Together","85431","2","8","192"
"101693","1957","Master","Together","68148","2","8","192"
"101829","1975","Graduate","Married","79205","2","8","192"
"100225","1972","PhD","Married","79930","2","8","192"
"101325","1961","Graduate","Married","60544","4","8","192"
"100593","1969","Master","Single","26877","1","8","192"
"101327","1957","Graduate","Single","36864","2","8","192"
"101934","1981","Undergraduate","Married","27733","3","8","192"
"101417","1958","Graduate","Together","53977","3","8","192"
"101491","1960","Graduate","Together","44512","4","8","192"
"101331","1950","Graduate","Married","57045","3","8","192"
"102033","1970","Master","Single","44802","1","8","192"
"100017","1946","Graduate","Together","37760","2","8","192"
"101499","1990","Graduate","Single","64509","1","8","192"
"101773","1951","Graduate","Married","75903","3","8","192"
"100915","1976","PhD","Together","52190","4","8","192"
"100958","1973","Graduate","Married","52845","3","8","192"
"100489","1985","PhD","Married","64355","3","8","192"
"100992","1980","Graduate","Single","28071","1","8","192"
"100240","1958","Graduate","Married","61074","3","8","192"
"101012","1974","Graduate","Married","42557","3","8","192"
"101037","1956","Graduate","Married","79456","2","8","192"
"100585","1960","Graduate","Together","62807","3","8","192"
"100583","1981","Graduate","Together","31089","3","8","192"
"101410","1977","Graduate","Married","42014","3","8","192"
"100069","1970","Graduate","Together","74854","5","8","192"
"101778","1973","Graduate","Married","25410","3","8","192"
"100983","1967","PhD","Married","56320","3","8","192"
"101919","1976","Master","Married","81929","3","9","153"
"100246","1975","Master","Single","31160","2","9","153"
"101635","1974","PhD","Divorced","25509","2","9","153"
"101204","1963","PhD","Married","53378","4","9","153"
"101798","1962","PhD","Widow","71670","1","9","153"
"100994","1972","Master","Single","46423","3","9","153"
"101647","1973","Graduate","Married","49094","3","9","153"
"101648","1983","Graduate","Together","36075","3","9","153"
"100729","1964","Graduate","Married","58512","3","9","153"
"101414","1972","Master","Married","57136","4","9","153"
"100676","1960","Graduate","Together","78468","2","9","153"
"100322","1950","PhD","Married","54432","5","9","153"
"100999","1991","Graduate","Single","8028","1","9","153"
"101003","1966","Master","Married","33585","3","9","153"
"101669","1982","Undergraduate","Together","58582","3","9","153"
"101423","1972","Master","Married","37787","3","9","153"
"101675","1968","Graduate","Married","63967","3","9","153"
"100316","1965","PhD","Divorced","47025","3","9","153"
"101677","1969","Graduate","Married","25293","3","9","153"
"101850","1972","Graduate","Together","30261","5","9","153"
"101687","1970","PhD","Married","80336","2","9","153"
"101709","1985","Graduate","Together","54006","3","9","153"
"101689","1954","PhD","Divorced","57333","2","9","153"
"101216","1978","Graduate","Divorced","71847","1","9","153"
"100300","1966","Graduate","Widow","27038","1","9","153"
"100005","1967","Master","Together","62513","3","9","153"
"101218","1983","Graduate","Together","78687","2","9","153"
"101220","1957","PhD","Married","37633","4","9","153"
"100666","1969","PhD","Together","69476","2","9","153"
"100836","1986","Master","Single","19485","3","9","153"
"100243","1953","Graduate","Married","75027","3","9","153"
"100961","1987","PhD","Single","95169","1","9","153"
"100727","1978","Undergraduate","Together","63855","2","9","153"
"101700","1995","Undergraduate","Single","83257","1","9","153"
"100957","1978","Graduate","Together","75437","2","9","153"
"100911","1979","Graduate","Divorced","68274","3","9","153"
"100516","1969","Graduate","Single","72679","2","9","153"
"101753","1980","Master","Married","31535","3","9","153"
"100872","1977","Graduate","Single","85072","1","9","153"
"100807","1980","Graduate","Divorced","81702","1","9","153"
"101496","1973","Master","Married","60432","3","9","153"
"100831","1987","Graduate","Married","7500","2","9","153"
"101064","1973","PhD","Single","54466","3","9","153"
"100646","1968","PhD","Married","29187","3","9","153"
"100645","1987","High School","Single","21063","2","9","153"
"100508","1953","Graduate","Married","70503","2","9","153"
"101262","1975","PhD","Married","45503","3","9","153"
"100071","1973","Undergraduate","Married","51381","3","9","153"
"101965","1972","Graduate","Married","69209","2","9","153"
"101267","1962","Graduate","Married","71434","3","9","153"
"101270","1975","Graduate","Married","51948","3","9","153"
"100629","1958","Graduate","Together","66886","3","9","153"
"101285","1982","Graduate","Married","69109","2","9","153"
"100180","1946","Master","Married","66835","2","9","153"
"101486","1971","Graduate","Married","76445","3","9","153"
"101291","1968","Graduate","Together","58554","4","9","153"
"100619","1950","Master","Divorced","63120","2","9","153"
"100271","1963","PhD","Together","66313","3","9","153"
"101068","1983","Master","Married","36262","2","9","153"
"100232","1975","Undergraduate","Married","22212","3","9","153"
"101449","1963","Graduate","Single","30983","1","9","153"
"100609","1960","Graduate","Together","70971","3","9","153"
"100198","1968","Graduate","Single","75922","1","9","153"
"101770","1947","PhD","Married","67472","3","9","153"
"102027","1970","PhD","Single","57642","2","9","153"
"101013","1951","PhD","Married","53312","2","9","153"
"101736","1975","Graduate","Together","76532","4","9","153"
"100596","1969","PhD","Single","48240","1","9","153"
"101319","1975","Undergraduate","Single","41658","3","9","153"
"100449","1949","Graduate","Widow","70165","1","9","153"
"101455","1967","Master","Married","37054","4","9","153"
"101489","1956","Master","Married","90226","2","9","153"
"100463","1972","PhD","Single","41644","3","9","153"
"101333","1977","PhD","Married","69389","3","9","153"
"101840","1959","PhD","Divorced","68805","2","9","153"
"100587","1948","PhD","Married","61467","4","9","153"
"100586","1955","Graduate","Single","72906","1","9","153"
"101500","1975","Graduate","Single","33955","2","9","153"
"101345","1972","PhD","Married","43269","3","9","153"
"100224","1952","Graduate","Divorced","51537","2","9","153"
"100579","1975","Master","Together","17459","3","9","153"
"101927","1961","Graduate","Single","82332","1","9","153"
"100194","1954","Graduate","Married","80067","2","9","153"
"101356","1949","Master","Married","36408","4","9","153"
"101096","1956","Graduate","Together","54450","4","9","153"
"101359","1946","Graduate","Together","82657","2","9","153"
"101783","1976","Master","Married","34529","3","9","153"
"101922","1984","Undergraduate","Married","14796","3","9","153"
"101144","1961","Undergraduate","Widow","59184","2","9","153"
"100571","1961","Master","Married","61794","3","9","153"
"100570","1955","Graduate","Widow","79800","1","9","153"
"101366","1965","Graduate","Married","77343","2","9","153"
"101368","1967","PhD","Single","40304","2","9","153"
"101466","1950","PhD","Married","55517","4","9","153"
"100105","1964","Graduate","Married","49096","4","9","153"
"100677","1973","Graduate","Divorced","78901","2","9","153"
"100444","1966","Undergraduate","Single","89572","1","9","153"
"101373","1974","PhD","Married","38410","2","9","153"
"100129","1952","Graduate","Married","62998","3","9","153"
"100436","1976","Graduate","Married","24027","3","9","153"
"101163","1973","Graduate","Married","26228","3","9","153"
"100721","1970","Graduate","Single","33697","2","9","153"
"101166","1958","PhD","Widow","33438","3","9","153"
"100720","1995","Graduate","Single","71163","1","9","153"
"100046","1996","Undergraduate","Married","7500","2","9","153"
"100434","1972","Master","Divorced","42618","2","9","153"
"101917","1975","Graduate","Together","80144","2","9","153"
"101523","1964","PhD","Divorced","64140","3","9","153"
"100068","1958","Graduate","Together","69096","3","9","153"
"101881","1975","Graduate","Single","55801","3","9","153"
"101880","1951","Graduate","Married","32871","4","9","153"
"100564","1956","Master","Together","54603","4","9","153"
"100563","1966","PhD","Together","47472","4","9","153"
"101102","1974","Graduate","Together","83145","2","9","153"
"100719","1975","Undergraduate","Married","17003","3","9","153"
"100419","1961","PhD","Single","84865","1","9","153"
"100557","1978","Undergraduate","Single","38593","2","9","153"
"101876","1959","Graduate","Married","53154","3","9","153"
"101789","1976","Graduate","Married","56939","3","9","153"
"101174","1978","Graduate","Divorced","41986","2","9","153"
"101812","1968","PhD","Single","38236","3","9","153"
"100401","1976","Graduate","Married","53858","3","9","153"
"100712","1969","Graduate","Together","62882","3","9","153"
"100707","1973","Graduate","Divorced","89694","3","9","153"
"100396","1965","Graduate","Married","48006","4","9","153"
"100476","1958","PhD","Together","78952","3","9","153"
"100858","1973","Graduate","Married","31814","3","9","153"
"100266","1953","Graduate","Single","69267","1","9","153"
"100704","1949","PhD","Divorced","35946","3","9","153"
"101871","1970","Graduate","Single","83273","4","9","153"
"100392","1965","Graduate","Together","75276","2","9","153"
"101572","1971","Undergraduate","Together","42033","4","9","153"
"100390","1980","Undergraduate","Together","14515","3","9","153"
"101574","1957","PhD","Divorced","41437","3","9","153"
"100472","1964","PhD","Divorced","78825","1","9","153"
"100387","1971","Graduate","Married","43824","4","9","153"
"101580","1984","PhD","Married","38175","3","9","153"
"101581","1956","Master","Together","58656","3","9","153"
"100382","1979","Master","Together","62499","3","9","153"
"100153","1952","PhD","Together","61010","3","9","153"
"101587","1978","Graduate","Together","41154","3","9","153"
"100844","1953","Graduate","Together","80812","2","9","153"
"100924","1967","Graduate","Divorced","70647","2","9","153"
"100691","1960","Undergraduate","Divorced","87305","1","9","153"
"100903","1975","PhD","Divorced","60554","2","9","153"
"100545","1978","Graduate","Married","33039","3","9","153"
"101864","1984","Graduate","Married","40059","3","9","153"
"100188","1978","High School","Together","24882","3","9","153"
"100353","1957","Graduate","Married","78618","2","9","153"
"100839","1983","PhD","Together","70123","2","9","153"
"100447","1982","Undergraduate","Together","66664","2","9","153"
"100816","1991","Undergraduate","Single","61618","1","9","153"
"100249","1958","Undergraduate","Together","26490","2","9","153"
"100302","1964","Master","Married","64100","3","10","190"
"102039","1954","PhD","Married","52869","4","10","190"
"101702","1978","PhD","Married","72159","2","10","190"
"101704","1984","PhD","Single","82733","1","10","190"
"100157","1977","Graduate","Together","55375","3","10","190"
"101712","1971","Graduate","Married","70886","3","10","190"
"101717","1977","Undergraduate","Together","82326","2","10","190"
"100286","1980","Graduate","Married","82497","2","10","190"
"101728","1984","PhD","Married","70643","2","10","190"
"100263","1970","PhD","Married","38097","4","10","190"
"100256","1979","Graduate","Divorced","15287","2","10","190"
"100253","1964","Graduate","Single","45989","2","10","190"
"100252","1961","PhD","Together","63342","3","10","190"
"100251","1974","PhD","Single","30899","2","10","190"
"101742","1949","Graduate","Divorced","49160","2","10","190"
"100247","1985","Graduate","Single","29938","2","10","190"
"100245","1969","Master","Together","65176","3","10","190"
"101748","1971","Graduate","Divorced","29819","2","10","190"
"101755","1970","Graduate","Single","67384","2","10","190"
"101825","1947","Master","Single","91712","1","10","190"
"100179","1988","Undergraduate","Married","16248","3","10","190"
"101018","1987","PhD","Single","42000","1","10","190"
"100236","1968","Graduate","Widow","73455","1","10","190"
"101762","1956","Graduate","Single","91249","1","10","190"
"100914","1979","PhD","Together","27922","3","10","190"
"102012","1968","Graduate","Single","35893","3","10","190"
"101775","1956","PhD","Single","54998","2","10","190"
"100014","1987","Graduate","Married","17323","2","10","190"
"100223","1976","Graduate","Together","51369","3","10","190"
"100850","1975","Graduate","Married","35797","3","10","190"
"100735","1978","PhD","Single","31626","2","10","190"
"101821","1986","Graduate","Married","23477","3","10","190"
"101795","1956","Graduate","Single","46998","2","10","190"
"101817","1962","Master","Married","58646","3","10","190"
"100206","1954","Graduate","Divorced","64497","2","10","190"
"100734","1988","Master","Married","78285","2","10","190"
"101803","1972","Graduate","Together","64474","3","10","190"
"100202","1984","Master","Single","18890","1","10","190"
"100199","1978","Graduate","Divorced","63693","2","10","190"
"101813","1979","Graduate","Married","36781","3","10","190"
"101150","1990","Graduate","Married","18351","2","10","190"
"101050","1986","Undergraduate","Single","80910","1","10","190"
"101155","1972","Graduate","Together","77044","3","10","190"
"100919","1976","PhD","Married","16927","4","10","190"
"101157","1972","Graduate","Married","56721","4","10","190"
"101169","1986","Graduate","Married","22518","3","10","190"
"100706","1948","PhD","Divorced","45072","4","10","190"
"100849","1972","Graduate","Single","24762","2","10","190"
"100686","1965","Master","Single","55250","2","10","190"
"100683","1951","Graduate","Divorced","43185","2","10","190"
"100971","1968","Master","Together","34053","3","10","190"
"101056","1970","Graduate","Together","53187","3","10","190"
"100838","1979","Graduate","Together","30545","3","10","190"
"100967","1963","PhD","Single","36736","3","10","190"
"100927","1975","PhD","Married","40233","3","10","190"
"100866","1986","Graduate","Divorced","21846","2","10","190"
"100933","1980","Graduate","Together","44010","3","10","190"
"101226","1972","Master","Married","83151","2","10","190"
"100960","1956","PhD","Widow","78028","2","10","190"
"101233","1978","PhD","Together","34043","3","10","190"
"100660","1955","Graduate","Together","38946","3","10","190"
"100657","1963","Graduate","Divorced","68118","2","10","190"
"100653","1963","PhD","Married","81300","3","10","190"
"100938","1971","Master","Together","80573","2","10","190"
"100949","1969","Graduate","Married","75759","2","10","190"
"101253","1973","Undergraduate","Married","46094","4","10","190"
"100638","1966","PhD","Single","46734","4","10","190"
"101273","1952","Graduate","Widow","40049","2","10","190"
"101949","1957","Master","Absurd","65487","1","10","190"
"101279","1959","Undergraduate","Married","26887","3","10","190"
"101282","1993","Graduate","Single","70515","1","10","190"
"100624","1947","Master","Together","77632","2","10","190"
"101067","1983","PhD","Married","33569","3","10","190"
"100616","1962","Graduate","Divorced","46102","4","10","190"
"100819","1980","Graduate","Married","15072","4","10","190"
"101939","1976","Undergraduate","Together","25176","4","10","190"
"100604","1949","Graduate","Widow","72298","1","10","190"
"101937","1971","Graduate","Divorced","25818","2","10","190"
"101976","1992","High School","Single","15253","2","10","190"
"101936","1962","Master","Single","72217","1","10","190"
"101324","1969","PhD","Married","51039","4","10","190"
"100591","1975","High School","Married","30801","3","10","190"
"100818","1963","Graduate","Single","49980","2","10","190"
"101337","1979","Graduate","Single","57537","2","10","190"
"101342","1972","Undergraduate","Single","65704","1","10","190"
"100581","1969","Master","Married","42169","4","10","190"
"100580","1969","Graduate","Divorced","23910","2","10","190"
"101351","1967","Graduate","Divorced","70844","3","10","190"
"100576","1965","Master","Single","69882","1","10","190"
"100104","1979","High School","Together","24594","3","10","190"
"101358","1948","Master","Widow","78427","1","10","190"
"101360","1958","Graduate","Married","51876","2","10","190"
"101363","1982","PhD","Together","70038","2","10","190"
"100892","1978","Graduate","Married","77583","2","10","190"
"101370","1971","Graduate","Divorced","43300","2","10","190"
"100566","1967","Undergraduate","Together","47821","4","10","190"
"100565","1974","PhD","Married","45207","4","10","190"
"100110","1991","PhD","Single","68126","1","10","190"
"101913","1969","High School","Together","22390","2","10","190"
"101389","1987","Master","Single","41020","1","10","190"
"101391","1981","Undergraduate","Together","19414","3","10","190"
"101396","1946","PhD","Together","64014","5","10","190"
"100896","1989","Graduate","Single","46107","2","10","190"
"101398","1972","Master","Together","49854","3","10","190"
"100114","1962","Graduate","Single","50785","3","10","190"
"101004","1960","PhD","Married","77037","3","10","190"
"101082","1967","Graduate","Single","25930","3","10","190"
"101416","1971","PhD","Married","78931","2","10","190"
"101085","1985","Graduate","Single","72903","1","10","190"
"100813","1981","Graduate","Married","19419","3","10","190"
"101907","1943","Master","Widow","51381","1","10","190"
"101002","1965","Master","Single","33168","2","10","190"
"101905","1955","Graduate","Single","51381","2","10","190"
"101441","1971","PhD","Married","71969","3","10","190"
"100801","1992","Graduate","Single","48789","1","10","190"
"100876","1986","PhD","Married","45921","2","10","190"
"100497","1964","Graduate","Married","48920","4","10","190"
"101456","1962","Master","Together","47175","4","10","190"
"101985","1955","Graduate","Married","65210","3","10","190"
"101895","1979","Graduate","Together","34350","3","10","190"
"101468","1986","Master","Married","27161","3","10","190"
"100475","1952","Undergraduate","Widow","28457","1","10","190"
"100471","1960","Master","Together","83151","2","10","190"
"100470","1975","Graduate","Married","43057","3","10","190"
"101098","1986","Graduate","Single","26576","2","10","190"
"101479","1980","Graduate","Married","34968","3","10","190"
"101893","1952","PhD","Married","77610","3","10","190"
"100466","1977","Graduate","Married","41124","3","10","190"
"101484","1973","PhD","Single","48432","2","10","190"
"101485","1984","Graduate","Single","36108","2","10","190"
"100465","1972","PhD","Married","62010","3","10","190"
"100458","1980","Graduate","Married","37406","3","10","190"
"100454","1970","Graduate","Widow","31880","2","10","190"
"101502","1983","Graduate","Together","28359","3","10","190"
"100128","1956","PhD","Together","77376","4","10","190"
"100440","1971","Master","Single","36230","2","10","190"
"101513","1976","Undergraduate","Together","36301","3","10","190"
"101514","1969","PhD","Together","42731","3","10","190"
"100130","1958","Master","Alone","61331","3","10","190"
"101988","1973","PhD","YOLO","48432","2","10","190"
"100131","1969","Graduate","Married","73448","2","10","190"
"101524","1981","Graduate","Together","56386","4","10","190"
"102023","1985","Master","Together","40101","3","10","190"
"101526","1960","Master","Divorced","39228","1","10","190"
"100420","1989","Graduate","Married","42387","3","10","190"
"101544","1966","Graduate","Single","43602","3","10","190"
"100033","1952","PhD","Divorced","46610","3","10","190"
"100900","1971","Graduate","Together","71796","2","10","190"
"101995","1960","Graduate","Married","67716","3","10","190"
"100399","1963","Graduate","Married","50437","4","10","190"
"101561","1952","Graduate","Married","49413","3","10","190"
"100395","1955","PhD","Single","55521","4","10","190"
"100003","1984","Graduate","Together","26646","3","10","190"
"101110","1965","Graduate","Married","59594","3","10","190"
"101588","1966","Graduate","Married","80398","2","10","190"
"100377","1968","Master","Together","43795","3","10","190"
"101112","1974","PhD","Married","40344","3","10","190"
"101600","1955","Graduate","Together","42586","4","10","190"
"100363","1975","Graduate","Married","48178","4","10","190"
"100139","1992","Master","Single","92859","1","10","190"
"101998","1957","Master","Together","65487","2","10","190"
"100782","1981","Graduate","Married","26872","2","10","190"
"101616","1952","Graduate","Married","81795","2","10","190"
"100779","1957","Graduate","Married","55267","3","10","190"
"101860","1947","PhD","Widow","68117","2","10","190"
"100346","1974","Graduate","Married","72099","2","10","190"
"100144","1976","Graduate","Married","59809","4","10","190"
"100345","1966","PhD","Single","69759","1","10","190"
"100032","1970","Graduate","Together","40548","3","10","190"
"100344","1986","Graduate","Married","71952","3","10","190"
"101625","1955","PhD","Married","38725","4","10","190"
"101627","1964","Undergraduate","Married","62905","3","10","190"
"101628","1979","Undergraduate","Divorced","13533","2","10","190"
"101629","1975","Graduate","Together","59481","3","10","190"
"101857","1953","Graduate","Divorced","23272","1","10","190"
"100904","1952","Undergraduate","Single","64831","3","10","190"
"101634","1975","Master","Married","47808","3","10","190"
"100338","1952","Graduate","Divorced","82623","1","10","190"
"101638","1977","PhD","Married","28973","2","10","190"
"100145","1975","Graduate","Married","23957","3","10","190"
"101643","1968","Graduate","Married","64590","2","10","190"
"100333","1988","Graduate","Single","68655","1","10","190"
"101657","1974","Graduate","Together","75702","3","10","190"
