"customer_key","year_birth","education","marital_status","income_group","kidhome","teenhome","dt_customer","age_in_2014","living_situation","is_parent","household_size","generation"
"101339","1972","Graduate","Married","Low Income","2","1","2014-03-16 00:00:00","42","Partner","true","5","Gen X"
"101340","1973","Graduate","Married","Low Income","1","1","2014-01-28 00:00:00","41","Partner","true","4","Gen X"
"101344","1970","Graduate","Married","Low Income","1","0","2013-04-05 00:00:00","44","Partner","true","3","Gen X"
"101345","1972","PhD","Married","Middle Income","1","0","2013-09-16 00:00:00","42","Partner","true","3","Gen X"
"101349","1985","Graduate","Married","High Income","0","0","2013-12-19 00:00:00","29","Partner","false","2","Millennial"
"101352","1979","Undergraduate","Married","Low Income","1","1","2013-04-05 00:00:00","35","Partner","true","4","Gen X"
"101354","1964","Graduate","Married","Middle Income","0","0","2014-04-23 00:00:00","50","Partner","false","2",""
"101356","1949","Master","Married","Low Income","1","1","2013-09-21 00:00:00","65","Partner","true","4","Baby Boomer"
"101360","1958","Graduate","Married","Middle Income","0","0","2013-10-15 00:00:00","56","Partner","false","2","Baby Boomer"
"101361","1971","Undergraduate","Married","Middle Income","0","0","2012-12-16 00:00:00","43","Partner","false","2","Gen X"
"101362","1957","Graduate","Married","Middle Income","0","1","2012-01-12 00:00:00","57","Partner","true","3","Baby Boomer"
"101366","1965","Graduate","Married","Middle Income","0","0","2014-09-06 00:00:00","49","Partner","false","2","Gen X"
"101373","1974","PhD","Married","Low Income","0","0","2012-09-14 00:00:00","40","Partner","false","2","Gen X"
"101377","1986","Master","Married","Low Income","1","0","2013-08-07 00:00:00","28","Partner","true","3","Millennial"
"101379","1953","Graduate","Married","Middle Income","0","1","2013-02-13 00:00:00","61","Partner","true","3","Baby Boomer"
"101380","1950","PhD","Married","Middle Income","1","1","2014-08-02 00:00:00","64","Partner","true","4","Baby Boomer"
"101382","1970","Undergraduate","Married","Low Income","1","1","2013-12-21 00:00:00","44","Partner","true","4","Gen X"
"101383","1977","Graduate","Married","Low Income","1","0","2013-02-05 00:00:00","37","Partner","true","3","Gen X"
"101385","1969","PhD","Married","High Income","0","2","2012-01-09 00:00:00","45","Partner","true","4","Gen X"
"101386","1958","Graduate","Married","Middle Income","0","1","2012-11-16 00:00:00","56","Partner","true","3","Baby Boomer"
"101388","1970","PhD","Married","Middle Income","0","1","2013-02-11 00:00:00","44","Partner","true","3","Gen X"
"101390","1961","PhD","Married","Middle Income","0","1","2014-01-24 00:00:00","53","Partner","true","3","Baby Boomer"
"101392","1980","Graduate","Married","Low Income","1","0","2013-08-22 00:00:00","34","Partner","true","3",""
"101397","1955","Graduate","Married","Middle Income","0","1","2013-11-01 00:00:00","59","Partner","true","3","Baby Boomer"
"101399","1971","PhD","Married","Middle Income","1","1","2013-06-24 00:00:00","43","Partner","true","4","Gen X"
"101403","1990","Graduate","Married","Low Income","1","0","2013-11-12 00:00:00","24","Partner","true","3","Millennial"
"101404","1959","Graduate","Married","Middle Income","0","0","2014-01-26 00:00:00","55","Partner","false","2","Baby Boomer"
"101408","1988","Graduate","Married","Middle Income","0","0","2013-01-13 00:00:00","26","Partner","false","2","Millennial"
"101410","1977","Graduate","Married","Middle Income","1","0","2012-08-17 00:00:00","37","Partner","true","3","Gen X"
"101411","1973","Master","Married","Middle Income","1","1","2012-05-11 00:00:00","41","Partner","true","4","Gen X"
"101413","1974","Master","Married","Middle Income","0","0","2014-03-20 00:00:00","40","Partner","false","2","Gen X"
"101414","1972","Master","Married","Middle Income","1","1","2013-09-07 00:00:00","42","Partner","true","4","Gen X"
"101416","1971","PhD","Married","Middle Income","0","0","2013-10-25 00:00:00","43","Partner","false","2","Gen X"
"101418","1965","Graduate","Married","Middle Income","0","1","2012-11-25 00:00:00","49","Partner","true","3","Gen X"
"101419","1986","Graduate","Married","Middle Income","0","0","2014-04-27 00:00:00","28","Partner","false","2","Millennial"
"101422","1962","Graduate","Married","Middle Income","0","1","2012-11-28 00:00:00","52","Partner","true","3","Baby Boomer"
"101423","1972","Master","Married","Low Income","1","0","2013-09-20 00:00:00","42","Partner","true","3","Gen X"
"101429","1976","Graduate","Married","Middle Income","1","1","2012-11-20 00:00:00","38","Partner","true","4","Gen X"
"101434","1975","Undergraduate","Married","Middle Income","0","1","2012-11-12 00:00:00","39","Partner","true","3","Gen X"
"101436","1975","PhD","Married","Middle Income","0","1","2014-06-14 00:00:00","39","Partner","true","3","Gen X"
"101437","1988","Undergraduate","Married","Low Income","1","0","2012-04-09 00:00:00","26","Partner","true","3","Millennial"
"101441","1971","PhD","Married","Middle Income","0","1","2012-10-16 00:00:00","43","Partner","true","3","Gen X"
"101445","1978","Graduate","Married","Middle Income","0","0","2012-11-29 00:00:00","36","Partner","false","2","Gen X"
"101448","1987","Undergraduate","Married","Low Income","0","0","2013-02-09 00:00:00","27","Partner","false","2","Millennial"
"101451","1975","Undergraduate","Married","Low Income","1","1","2013-03-29 00:00:00","39","Partner","true","4","Gen X"
"101453","1965","Undergraduate","Married","Middle Income","0","0","2014-08-03 00:00:00","49","Partner","false","2","Gen X"
"101454","1956","Graduate","Married","Middle Income","0","1","2012-02-09 00:00:00","58","Partner","true","3","Baby Boomer"
"101455","1967","Master","Married","Low Income","1","1","2013-09-15 00:00:00","47","Partner","true","4","Gen X"
"101460","1988","Graduate","Married","Low Income","1","0","2012-01-11 00:00:00","26","Partner","true","3","Millennial"
"101462","1985","Graduate","Married","Middle Income","1","0","2014-06-16 00:00:00","29","Partner","true","3","Millennial"
"101466","1950","PhD","Married","Middle Income","1","1","2012-09-27 00:00:00","64","Partner","true","4","Baby Boomer"
"101467","1957","PhD","Married","Middle Income","1","2","2013-03-27 00:00:00","57","Partner","true","5","Baby Boomer"
"101468","1986","Master","Married","Low Income","1","0","2013-10-28 00:00:00","28","Partner","true","3","Millennial"
"101478","1965","Graduate","Married","Middle Income","0","0","2014-06-27 00:00:00","49","Partner","false","2","Gen X"
"101479","1980","Graduate","Married","Low Income","1","0","2013-10-04 00:00:00","34","Partner","true","3",""
"101480","1987","Graduate","Married","Middle Income","0","0","2013-12-24 00:00:00","27","Partner","false","2","Millennial"
"101481","1955","Graduate","Married","Middle Income","0","0","2013-02-14 00:00:00","59","Partner","false","2","Baby Boomer"
"101486","1971","Graduate","Married","Middle Income","1","0","2012-09-28 00:00:00","43","Partner","true","3","Gen X"
"101487","1975","PhD","Married","Low Income","1","0","2014-04-25 00:00:00","39","Partner","true","3","Gen X"
"101488","1965","Master","Married","Middle Income","0","1","2013-06-27 00:00:00","49","Partner","true","3","Gen X"
"101489","1956","Master","Married","High Income","0","0","2012-09-26 00:00:00","58","Partner","false","2","Baby Boomer"
"101492","1961","Graduate","Married","Low Income","1","1","2014-02-03 00:00:00","53","Partner","true","4","Baby Boomer"
"101493","1963","PhD","Married","Middle Income","1","1","2013-07-27 00:00:00","51","Partner","true","4","Baby Boomer"
"101494","1977","Graduate","Married","Middle Income","0","1","2013-01-16 00:00:00","37","Partner","true","3","Gen X"
"101496","1973","Master","Married","Middle Income","0","1","2014-09-03 00:00:00","41","Partner","true","3","Gen X"
"101497","1964","PhD","Married","Middle Income","0","1","2014-11-04 00:00:00","50","Partner","true","3",""
"101498","1978","Undergraduate","Married","Low Income","0","0","2012-04-12 00:00:00","36","Partner","false","2","Gen X"
"101501","1984","Graduate","Married","Middle Income","1","0","2013-05-10 00:00:00","30","Partner","true","3","Millennial"
"101504","1956","Master","Married","Middle Income","0","1","2012-08-11 00:00:00","58","Partner","true","3","Baby Boomer"
"101506","1971","Graduate","Married","Low Income","1","0","2013-12-01 00:00:00","43","Partner","true","3","Gen X"
"101509","1952","PhD","Married","Middle Income","0","1","2014-03-03 00:00:00","62","Partner","true","3","Baby Boomer"
"101515","1959","PhD","Married","Middle Income","1","1","2014-03-24 00:00:00","55","Partner","true","4","Baby Boomer"
"101517","1955","PhD","Married","Middle Income","0","1","2013-12-04 00:00:00","59","Partner","true","3","Baby Boomer"
"101519","1945","Graduate","Married","Middle Income","0","0","2013-02-10 00:00:00","69","Partner","false","2",""
"101520","1969","Graduate","Married","Middle Income","1","1","2014-06-19 00:00:00","45","Partner","true","4","Gen X"
"101527","1974","Master","Married","Middle Income","0","1","2013-12-12 00:00:00","40","Partner","true","3","Gen X"
"101531","1982","Graduate","Married","Low Income","1","0","2014-02-26 00:00:00","32","Partner","true","3","Millennial"
"101538","1954","PhD","Married","Middle Income","0","1","2014-02-02 00:00:00","60","Partner","true","3","Baby Boomer"
"101546","1967","PhD","Married","Middle Income","0","2","2013-08-20 00:00:00","47","Partner","true","4","Gen X"
"101547","1959","PhD","Married","Low Income","1","1","2013-12-29 00:00:00","55","Partner","true","4","Baby Boomer"
"101550","1986","Master","Married","High Income","0","0","2013-11-01 00:00:00","28","Partner","false","2","Millennial"
"101551","1970","Graduate","Married","Middle Income","0","1","2012-11-22 00:00:00","44","Partner","true","3","Gen X"
"101553","1975","Graduate","Married","Low Income","1","0","2013-03-25 00:00:00","39","Partner","true","3","Gen X"
"101555","1976","PhD","Married","Middle Income","1","0","2013-12-02 00:00:00","38","Partner","true","3","Gen X"
"101556","1980","Graduate","Married","Low Income","1","0","2014-01-23 00:00:00","34","Partner","true","3",""
"101559","1955","PhD","Married","Low Income","1","1","2012-03-11 00:00:00","59","Partner","true","4","Baby Boomer"
"101560","1983","PhD","Married","Low Income","1","0","2014-04-06 00:00:00","31","Partner","true","3","Millennial"
"101561","1952","Graduate","Married","Middle Income","0","1","2013-10-25 00:00:00","62","Partner","true","3","Baby Boomer"
"101562","1969","Graduate","Married","Middle Income","1","1","2014-03-25 00:00:00","45","Partner","true","4","Gen X"
"101568","1985","PhD","Married","Low Income","1","0","2013-02-19 00:00:00","29","Partner","true","3","Millennial"
"101570","1990","Graduate","Married","Low Income","0","0","2012-12-31 00:00:00","24","Partner","false","2","Millennial"
"101573","1983","PhD","Married","High Income","0","0","2013-02-27 00:00:00","31","Partner","false","2","Millennial"
"101576","1976","Graduate","Married","Middle Income","0","1","2012-08-31 00:00:00","38","Partner","true","3","Gen X"
"101580","1984","PhD","Married","Low Income","1","0","2013-09-23 00:00:00","30","Partner","true","3","Millennial"
"101583","1978","Graduate","Married","Middle Income","1","0","2014-02-01 00:00:00","36","Partner","true","3","Gen X"
"101584","1973","PhD","Married","Middle Income","0","1","2014-01-03 00:00:00","41","Partner","true","3","Gen X"
"101585","1986","Graduate","Married","High Income","0","0","2014-06-17 00:00:00","28","Partner","false","2","Millennial"
"101586","1959","Master","Married","Middle Income","0","1","2013-08-28 00:00:00","55","Partner","true","3","Baby Boomer"
"101588","1966","Graduate","Married","High Income","0","0","2012-10-11 00:00:00","48","Partner","false","2","Gen X"
"101591","1977","Graduate","Married","Low Income","1","1","2014-08-05 00:00:00","37","Partner","true","4","Gen X"
"101593","1976","PhD","Married","Middle Income","0","1","2012-11-25 00:00:00","38","Partner","true","3","Gen X"
"101594","1979","Graduate","Married","Low Income","1","0","2013-01-13 00:00:00","35","Partner","true","3","Gen X"
"101595","1983","PhD","Married","High Income","0","0","2013-01-05 00:00:00","31","Partner","false","2","Millennial"
"101602","1951","Graduate","Married","Middle Income","0","1","2013-02-17 00:00:00","63","Partner","true","3","Baby Boomer"
"101608","1963","Graduate","Married","Middle Income","0","0","2013-11-26 00:00:00","51","Partner","false","2","Baby Boomer"
"101609","1959","Graduate","Married","Middle Income","0","1","2014-05-24 00:00:00","55","Partner","true","3","Baby Boomer"
"101610","1971","PhD","Married","Middle Income","1","0","2013-11-12 00:00:00","43","Partner","true","3","Gen X"
"101616","1952","Graduate","Married","High Income","0","0","2012-10-26 00:00:00","62","Partner","false","2","Baby Boomer"
"101619","1949","PhD","Married","High Income","0","0","2013-03-03 00:00:00","65","Partner","false","2","Baby Boomer"
"101623","1968","Graduate","Married","Middle Income","1","1","2013-06-11 00:00:00","46","Partner","true","4","Gen X"
"101625","1955","PhD","Married","Low Income","1","1","2014-10-05 00:00:00","59","Partner","true","4","Baby Boomer"
"101626","1972","Graduate","Married","Middle Income","1","0","2013-05-26 00:00:00","42","Partner","true","3","Gen X"
"101627","1964","Undergraduate","Married","Middle Income","0","1","2013-10-09 00:00:00","50","Partner","true","3",""
"101630","1977","Graduate","Married","Middle Income","0","1","2013-08-20 00:00:00","37","Partner","true","3","Gen X"
"101631","1986","Undergraduate","Married","Low Income","1","0","2013-07-09 00:00:00","28","Partner","true","3","Millennial"
"101632","1956","Graduate","Married","Middle Income","0","1","2013-03-26 00:00:00","58","Partner","true","3","Baby Boomer"
"101634","1975","Master","Married","Middle Income","0","1","2013-10-20 00:00:00","39","Partner","true","3","Gen X"
"101637","1967","Graduate","Married","Middle Income","0","1","2014-03-18 00:00:00","47","Partner","true","3","Gen X"
"101638","1977","PhD","Married","Low Income","0","0","2012-10-13 00:00:00","37","Partner","false","2","Gen X"
"101640","1984","Undergraduate","Married","Middle Income","0","0","2013-01-08 00:00:00","30","Partner","false","2","Millennial"
"101643","1968","Graduate","Married","Middle Income","0","0","2012-10-14 00:00:00","46","Partner","false","2","Gen X"
"101647","1973","Graduate","Married","Middle Income","0","1","2012-09-21 00:00:00","41","Partner","true","3","Gen X"
"101652","1960","Master","Married","Low Income","1","1","2013-06-14 00:00:00","54","Partner","true","4","Baby Boomer"
"101659","1951","Graduate","Married","Middle Income","1","1","2014-10-01 00:00:00","63","Partner","true","4","Baby Boomer"
"101662","1956","Graduate","Married","High Income","0","0","2014-04-28 00:00:00","58","Partner","false","2","Baby Boomer"
"101665","1969","Master","Married","Middle Income","0","0","2014-06-28 00:00:00","45","Partner","false","2","Gen X"
"101671","1956","Graduate","Married","Middle Income","0","2","2013-08-31 00:00:00","58","Partner","true","4","Baby Boomer"
"101675","1968","Graduate","Married","Middle Income","0","1","2013-09-08 00:00:00","46","Partner","true","3","Gen X"
"101677","1969","Graduate","Married","Low Income","1","0","2013-09-15 00:00:00","45","Partner","true","3","Gen X"
"101680","1958","Master","Married","High Income","0","0","2013-05-23 00:00:00","56","Partner","false","2","Baby Boomer"
"101684","1962","PhD","Married","Middle Income","0","1","2013-02-17 00:00:00","52","Partner","true","3","Baby Boomer"
"101687","1970","PhD","Married","High Income","0","0","2013-09-09 00:00:00","44","Partner","false","2","Gen X"
"101688","1957","Graduate","Married","Middle Income","0","1","2013-03-22 00:00:00","57","Partner","true","3","Baby Boomer"
"101695","1975","PhD","Married","High Income","0","0","2012-12-09 00:00:00","39","Partner","false","2","Gen X"
"101696","1963","PhD","Married","Low Income","1","1","2014-06-23 00:00:00","51","Partner","true","4","Baby Boomer"
"101697","1990","Graduate","Married","Low Income","0","0","2013-08-07 00:00:00","24","Partner","false","2","Millennial"
"101698","1966","PhD","Married","Middle Income","0","1","2014-11-01 00:00:00","48","Partner","true","3","Gen X"
"101702","1978","PhD","Married","Middle Income","0","0","2012-10-29 00:00:00","36","Partner","false","2","Gen X"
"101708","1972","PhD","Married","Middle Income","0","0","2013-01-26 00:00:00","42","Partner","false","2","Gen X"
"101710","1966","PhD","Married","Middle Income","0","1","2012-07-11 00:00:00","48","Partner","true","3","Gen X"
"101712","1971","Graduate","Married","Middle Income","1","0","2013-10-14 00:00:00","43","Partner","true","3","Gen X"
"101725","1958","Graduate","Married","Middle Income","0","0","2014-01-21 00:00:00","56","Partner","false","2","Baby Boomer"
"101728","1984","PhD","Married","Middle Income","0","0","2012-10-15 00:00:00","30","Partner","false","2","Millennial"
"101729","1969","PhD","Married","Low Income","1","0","2014-04-30 00:00:00","45","Partner","true","3","Gen X"
"101734","1957","PhD","Married","Middle Income","1","1","2014-01-19 00:00:00","57","Partner","true","4","Baby Boomer"
"101737","1982","Graduate","Married","Middle Income","1","0","2013-02-26 00:00:00","32","Partner","true","3","Millennial"
"101739","1985","Graduate","Married","Low Income","1","0","2013-01-27 00:00:00","29","Partner","true","3","Millennial"
"101745","1964","PhD","Married","Middle Income","1","1","2013-02-23 00:00:00","50","Partner","true","4",""
"101747","1987","Master","Married","Middle Income","0","0","2014-03-18 00:00:00","27","Partner","false","2","Millennial"
"101749","1968","Graduate","Married","Middle Income","0","1","2014-01-25 00:00:00","46","Partner","true","3","Gen X"
"101750","1971","PhD","Married","Middle Income","0","1","2013-06-09 00:00:00","43","Partner","true","3","Gen X"
"101752","1959","Graduate","Married","Low Income","0","0","2013-03-19 00:00:00","55","Partner","false","2","Baby Boomer"
"101753","1980","Master","Married","Low Income","1","0","2013-09-26 00:00:00","34","Partner","true","3",""
"101756","1967","Graduate","Married","Middle Income","0","1","2012-08-22 00:00:00","47","Partner","true","3","Gen X"
"101761","1972","Undergraduate","Married","Middle Income","0","1","2014-01-19 00:00:00","42","Partner","true","3","Gen X"
"101765","1977","Master","Married","Low Income","1","0","2013-05-09 00:00:00","37","Partner","true","3","Gen X"
"101766","1970","Graduate","Married","Middle Income","0","0","2013-06-23 00:00:00","44","Partner","false","2","Gen X"
"101768","1965","Master","Married","Middle Income","1","1","2013-06-17 00:00:00","49","Partner","true","4","Gen X"
"101769","1974","PhD","Married","Middle Income","1","1","2013-11-20 00:00:00","40","Partner","true","4","Gen X"
"101770","1947","PhD","Married","Middle Income","0","1","2013-09-28 00:00:00","67","Partner","true","3","Baby Boomer"
"101771","1982","Master","Married","Low Income","1","0","2014-07-01 00:00:00","32","Partner","true","3","Millennial"
"101772","1968","Master","Married","Low Income","2","0","2014-01-04 00:00:00","46","Partner","true","4","Gen X"
"101773","1951","Graduate","Married","Middle Income","0","1","2013-08-04 00:00:00","63","Partner","true","3","Baby Boomer"
"101777","1959","Master","Married","Low Income","0","1","2014-03-23 00:00:00","55","Partner","true","3","Baby Boomer"
"101778","1973","Graduate","Married","Low Income","1","0","2013-08-31 00:00:00","41","Partner","true","3","Gen X"
"101779","1984","PhD","Married","Middle Income","0","0","2014-06-02 00:00:00","30","Partner","false","2","Millennial"
"101782","1984","Graduate","Married","Middle Income","0","0","2014-04-25 00:00:00","30","Partner","false","2","Millennial"
"101783","1976","Master","Married","Low Income","1","0","2012-09-14 00:00:00","38","Partner","true","3","Gen X"
"101785","1982","Graduate","Married","Middle Income","0","0","2012-02-11 00:00:00","32","Partner","false","2","Millennial"
"101786","1974","Master","Married","High Income","0","1","2014-06-20 00:00:00","40","Partner","true","3","Gen X"
"101789","1976","Graduate","Married","Middle Income","0","1","2013-09-18 00:00:00","38","Partner","true","3","Gen X"
"101797","1965","Master","Married","Middle Income","0","1","2013-03-07 00:00:00","49","Partner","true","3","Gen X"
"101799","1978","Graduate","Married","Middle Income","1","1","2014-06-17 00:00:00","36","Partner","true","4","Gen X"
"101809","1975","Graduate","Married","Middle Income","0","1","2013-07-04 00:00:00","39","Partner","true","3","Gen X"
"101810","1969","Graduate","Married","Low Income","0","1","2013-05-10 00:00:00","45","Partner","true","3","Gen X"
"101811","1963","Undergraduate","Married","Low Income","0","0","2012-02-08 00:00:00","51","Partner","false","2","Baby Boomer"
"101813","1979","Graduate","Married","Low Income","1","0","2014-10-04 00:00:00","35","Partner","true","3","Gen X"
"101815","1984","Graduate","Married","Low Income","1","0","2013-02-27 00:00:00","30","Partner","true","3","Millennial"
"101816","1951","Graduate","Married","High Income","0","0","2014-12-02 00:00:00","63","Partner","false","2","Baby Boomer"
"101817","1962","Master","Married","Middle Income","0","1","2013-10-06 00:00:00","52","Partner","true","3","Baby Boomer"
"101819","1978","Graduate","Married","Middle Income","1","1","2013-06-02 00:00:00","36","Partner","true","4","Gen X"
"101820","1991","Graduate","Married","Middle Income","0","0","2013-06-22 00:00:00","23","Partner","false","2","Millennial"
"101821","1986","Graduate","Married","Low Income","1","0","2013-10-21 00:00:00","28","Partner","true","3","Millennial"
"101822","1956","Graduate","Married","Middle Income","0","1","2014-04-13 00:00:00","58","Partner","true","3","Baby Boomer"
"101824","1971","Master","Married","Low Income","0","1","2013-03-28 00:00:00","43","Partner","true","3","Gen X"
"101828","1980","Undergraduate","Married","High Income","0","0","2014-05-23 00:00:00","34","Partner","false","2",""
"101829","1975","Graduate","Married","Middle Income","0","0","2012-08-29 00:00:00","39","Partner","false","2","Gen X"
"101831","1973","PhD","Married","Low Income","1","0","2013-01-16 00:00:00","41","Partner","true","3","Gen X"
"101835","1970","Graduate","Married","Low Income","1","0","2012-06-09 00:00:00","44","Partner","true","3","Gen X"
"101837","1977","Graduate","Married","Low Income","0","1","2013-07-11 00:00:00","37","Partner","true","3","Gen X"
"101838","1970","Graduate","Married","Middle Income","0","1","2012-11-26 00:00:00","44","Partner","true","3","Gen X"
"101845","1981","High School","Married","Low Income","0","0","2013-01-27 00:00:00","33","Partner","false","2","Millennial"
"101847","1983","Graduate","Married","Low Income","0","0","2013-01-03 00:00:00","31","Partner","false","2","Millennial"
"101852","1982","Master","Married","Middle Income","1","0","2013-05-04 00:00:00","32","Partner","true","3","Millennial"
"101853","1956","Graduate","Married","Middle Income","1","1","2014-01-21 00:00:00","58","Partner","true","4","Baby Boomer"
"101854","1952","Master","Married","Middle Income","0","1","2014-05-02 00:00:00","62","Partner","true","3","Baby Boomer"
"101855","1965","PhD","Married","Middle Income","0","1","2013-02-16 00:00:00","49","Partner","true","3","Gen X"
"101856","1979","Master","Married","Low Income","1","0","2014-02-23 00:00:00","35","Partner","true","3","Gen X"
"101861","1955","Graduate","Married","Middle Income","0","1","2013-11-26 00:00:00","59","Partner","true","3","Baby Boomer"
"101862","1976","Graduate","Married","Low Income","1","0","2013-12-11 00:00:00","38","Partner","true","3","Gen X"
"101864","1984","Graduate","Married","Middle Income","1","0","2013-09-28 00:00:00","30","Partner","true","3","Millennial"
"101866","1977","Graduate","Married","Middle Income","1","1","2012-04-10 00:00:00","37","Partner","true","4","Gen X"
"101868","1984","Graduate","Married","Low Income","1","0","2013-03-28 00:00:00","30","Partner","true","3","Millennial"
"101872","1981","Graduate","Married","Low Income","1","0","2013-11-29 00:00:00","33","Partner","true","3","Millennial"
"101873","1979","Master","Married","Middle Income","1","0","2013-01-12 00:00:00","35","Partner","true","3","Gen X"
"101874","1971","Graduate","Married","Low Income","1","0","2012-11-09 00:00:00","43","Partner","true","3","Gen X"
"101876","1959","Graduate","Married","Middle Income","0","1","2014-09-06 00:00:00","55","Partner","true","3","Baby Boomer"
"101877","1973","Graduate","Married","Middle Income","0","0","2013-11-09 00:00:00","41","Partner","false","2","Gen X"
"101879","1947","Undergraduate","Married","High Income","0","0","2013-12-27 00:00:00","67","Partner","false","2","Baby Boomer"
"101880","1951","Graduate","Married","Low Income","1","1","2013-09-03 00:00:00","63","Partner","true","4","Baby Boomer"
"101887","1950","Graduate","Married","Middle Income","0","1","2013-05-01 00:00:00","64","Partner","true","3","Baby Boomer"
"101892","1948","Graduate","Married","Middle Income","0","0","2013-06-09 00:00:00","66","Partner","false","2","Baby Boomer"
"101893","1952","PhD","Married","Middle Income","0","1","2012-10-29 00:00:00","62","Partner","true","3","Baby Boomer"
"101894","1984","Graduate","Married","Low Income","1","0","2014-05-04 00:00:00","30","Partner","true","3","Millennial"
"101897","1956","Graduate","Married","Middle Income","0","1","2013-12-25 00:00:00","58","Partner","true","3","Baby Boomer"
"101898","1983","Graduate","Married","Middle Income","0","0","2013-07-07 00:00:00","31","Partner","false","2","Millennial"
"101900","1977","Master","Married","Low Income","1","0","2013-05-07 00:00:00","37","Partner","true","3","Gen X"
"101902","1971","Graduate","Married","Middle Income","1","1","2013-03-03 00:00:00","43","Partner","true","4","Gen X"
"101904","1973","Graduate","Married","Low Income","1","0","2012-08-26 00:00:00","41","Partner","true","3","Gen X"
"101906","1960","Graduate","Married","Middle Income","0","1","2012-07-11 00:00:00","54","Partner","true","3","Baby Boomer"
"101908","1992","Undergraduate","Married","High Income","0","0","2012-12-15 00:00:00","22","Partner","false","2","Millennial"
"101909","1959","Graduate","Married","Middle Income","0","1","2014-03-31 00:00:00","55","Partner","true","3","Baby Boomer"
"101911","1971","Master","Married","Low Income","0","1","2013-06-11 00:00:00","43","Partner","true","3","Gen X"
"101916","1950","PhD","Married","Middle Income","1","1","2013-05-21 00:00:00","64","Partner","true","4","Baby Boomer"
"101919","1976","Master","Married","High Income","1","0","2012-09-29 00:00:00","38","Partner","true","3","Gen X"
"101920","1975","Graduate","Married","Middle Income","0","1","2012-11-29 00:00:00","39","Partner","true","3","Gen X"
"101921","1976","Master","Married","Middle Income","1","1","2014-03-20 00:00:00","38","Partner","true","4","Gen X"
"101922","1984","Undergraduate","Married","Low Income","1","0","2012-09-17 00:00:00","30","Partner","true","3","Millennial"
"101923","1974","PhD","Married","Middle Income","0","1","2014-02-19 00:00:00","40","Partner","true","3","Gen X"
"101924","1972","High School","Married","Low Income","0","0","2013-02-28 00:00:00","42","Partner","false","2","Gen X"
"101926","1949","Master","Married","Middle Income","0","1","2013-08-06 00:00:00","65","Partner","true","3","Baby Boomer"
"101932","1954","Master","Married","Middle Income","0","1","2013-07-24 00:00:00","60","Partner","true","3","Baby Boomer"
"101934","1981","Undergraduate","Married","Low Income","1","0","2013-08-26 00:00:00","33","Partner","true","3","Millennial"
"101940","1980","Graduate","Married","Middle Income","0","1","2012-08-30 00:00:00","34","Partner","true","3",""
"101941","1956","Undergraduate","Married","Middle Income","0","1","2012-03-08 00:00:00","58","Partner","true","3","Baby Boomer"
"101943","1986","PhD","Married","High Income","0","0","2013-03-30 00:00:00","28","Partner","false","2","Millennial"
"101947","1949","PhD","Married","High Income","0","0","2013-08-29 00:00:00","65","Partner","false","2","Baby Boomer"
"101948","1980","High School","Married","Low Income","1","0","2012-08-14 00:00:00","34","Partner","true","3",""
"101950","1965","Graduate","Married","Middle Income","0","1","2014-06-04 00:00:00","49","Partner","true","3","Gen X"
"101955","1971","Graduate","Married","Low Income","1","1","2014-01-23 00:00:00","43","Partner","true","4","Gen X"
"101957","1957","Graduate","Married","Low Income","0","0","2014-02-28 00:00:00","57","Partner","false","2","Baby Boomer"
"101963","1962","PhD","Married","Middle Income","0","1","2013-12-10 00:00:00","52","Partner","true","3","Baby Boomer"
"101964","1958","Master","Married","Middle Income","1","1","2013-12-15 00:00:00","56","Partner","true","4","Baby Boomer"
"101965","1972","Graduate","Married","Middle Income","0","0","2012-09-17 00:00:00","42","Partner","false","2","Gen X"
"101966","1976","Graduate","Married","Low Income","1","0","2014-01-28 00:00:00","38","Partner","true","3","Gen X"
"101967","1983","Undergraduate","Married","Low Income","1","0","2014-12-05 00:00:00","31","Partner","true","3","Millennial"
"101970","1955","PhD","Married","Middle Income","0","1","2014-12-03 00:00:00","59","Partner","true","3","Baby Boomer"
"101972","1964","PhD","Married","Middle Income","0","1","2012-11-10 00:00:00","50","Partner","true","3",""
"101979","1984","Graduate","Married","High Income","0","0","2013-12-23 00:00:00","30","Partner","false","2","Millennial"
"101984","1951","Graduate","Married","Middle Income","0","1","2013-07-29 00:00:00","63","Partner","true","3","Baby Boomer"
"101985","1955","Graduate","Married","Middle Income","0","1","2014-10-03 00:00:00","59","Partner","true","3","Baby Boomer"
"101986","1975","PhD","Married","Middle Income","0","0","2013-11-01 00:00:00","39","Partner","false","2","Gen X"
"101989","1971","Graduate","Married","Middle Income","0","1","2013-07-01 00:00:00","43","Partner","true","3","Gen X"
"101990","1974","Graduate","Married","Low Income","1","0","2013-04-11 00:00:00","40","Partner","true","3","Gen X"
"101991","1972","PhD","Married","Middle Income","0","1","2013-07-03 00:00:00","42","Partner","true","3","Gen X"
"101992","1964","Graduate","Married","Middle Income","0","0","2014-04-23 00:00:00","50","Partner","false","2",""
"101994","1957","Undergraduate","Married","Middle Income","0","1","2014-03-18 00:00:00","57","Partner","true","3","Baby Boomer"
"101995","1960","Graduate","Married","Middle Income","0","1","2013-10-01 00:00:00","54","Partner","true","3","Baby Boomer"
"101996","1972","Master","Married","Middle Income","0","1","2014-06-02 00:00:00","42","Partner","true","3","Gen X"
